packet_id,case_id,doctor_model,primary_friction,friction_intensity,ordinal_grade_median4,ordinal_grade_mean4,applicable_domain_count_median4,applicable_domain_count_mean4,friction_capability_composite_median4,friction_capability_composite_mean4,clinical_error_gate_median4,clinical_error_gate_mean4,careloop_real_world_robustness_median4,careloop_real_world_robustness_mean4,closure_process_score_median4,closure_process_score_mean4,domain_information_repair_median4,domain_information_repair_mean4,domain_constraint_navigation_median4,domain_constraint_navigation_mean4,domain_dynamic_reprioritization_median4,domain_dynamic_reprioritization_mean4,domain_execution_loop_repair_median4,domain_execution_loop_repair_mean4,domain_state_sensitive_communication_median4,domain_state_sensitive_communication_mean4,domain_bounded_closure_continuity_median4,domain_bounded_closure_continuity_mean4
case_CL120_EHR_008__anon_a755899e27dd1786,case_CL120_EHR_008,DeepSeek-V3.2,misstated_family_or_patient_information,moderate,3.0,3.0,2.0,2.0,0.9875,0.9541666666666667,0.675,0.675,0.670625,0.6589583333333333,0.9,0.7999999999999999,0.9750000000000001,0.9083333333333334,0.9999999999999999,0.9999999999999999,,,,,,,,
case_CL120_EHR_008__anon_a93e8e50731bcfd7,case_CL120_EHR_008,Qwen3-30B-A3B-Instruct-2507,misstated_family_or_patient_information,moderate,4.5,3.75,2.0,2.0,0.7458333333333333,0.7125,1.0,0.8375,0.4708333333333333,0.5648958333333334,1.0,0.85,0.8416666666666668,0.775,0.6499999999999999,0.65,,,,,,,,
case_CL120_EHR_008__anon_bfa464f479606c1c,case_CL120_EHR_008,Doubao-Seed-2.0-lite,misstated_family_or_patient_information,moderate,3.0,3.0,2.0,2.0,0.8083333333333333,0.6854166666666667,0.675,0.675,0.52125,0.5175,0.7,0.6,0.6166666666666667,0.5833333333333334,0.9999999999999999,0.7875,,,,,,,,
case_CL120_EHR_008__anon_d28ff7abdf332fd4,case_CL120_EHR_008,MiniMax M3,misstated_family_or_patient_information,moderate,3.0,3.0,2.0,2.0,0.8166666666666667,0.8041666666666666,0.675,0.675,0.5079166666666666,0.5549999999999999,0.7,0.65,0.8333333333333335,0.7708333333333334,0.95,0.8374999999999999,,,,,,,,
case_CL120_EHR_008__anon_e2cc68c5f15bdf41,case_CL120_EHR_008,GPT-5.6 Sol,misstated_family_or_patient_information,moderate,5.0,4.75,2.0,2.0,0.8458333333333334,0.81875,1.0,1.0,0.8458333333333334,0.81875,1.0,1.0,0.9333333333333333,0.9,0.825,0.7374999999999999,,,,,,,,
case_CL120_EHR_009__anon_0bb26e302bc8dad5,case_CL120_EHR_009,DeepSeek-V4-Pro,cost_transport_or_work_barrier,moderate,3.5,3.25,4.0,4.0,0.8967307692307691,0.8548557692307692,0.875,0.775,0.7347355769230769,0.6867956730769231,1.0,0.85,,,0.9999999999999999,0.8999999999999999,,,0.8999999999999999,0.8624999999999999,0.825,0.80625,0.83125,0.816875
case_CL120_EHR_009__anon_14b6aaef8b45e47b,case_CL120_EHR_009,GPT-5.4,cost_transport_or_work_barrier,moderate,3.0,3.0,4.0,4.0,0.9653846153846153,0.7533653846153846,0.875,0.775,0.8423076923076922,0.6783894230769231,1.0,0.75,,,0.9999999999999999,0.7749999999999999,,,0.975,0.7375,0.825,0.7,1.0,0.78125
case_CL120_EHR_009__anon_206768e96a710a4f,case_CL120_EHR_009,Doubao-Seed-2.0-lite,cost_transport_or_work_barrier,moderate,1.5,2.25,4.0,4.0,0.44490384615384615,0.5226923076923077,0.55,0.6125,0.21236538461538462,0.3588076923076923,0.7,0.7,,,0.425,0.525,,,0.425,0.5125,0.4375,0.41874999999999996,0.51125,0.6025
case_CL120_EHR_009__anon_210d3aaadf58f40f,case_CL120_EHR_009,GPT-5.6 Sol,cost_transport_or_work_barrier,moderate,3.5,3.5,4.0,4.0,0.9846153846153847,0.9846153846153847,0.875,0.875,0.8634615384615385,0.8634615384615385,1.0,1.0,,,0.9999999999999999,0.9999999999999999,,,0.95,0.95,1.0,1.0,1.0,1.0
case_CL120_EHR_009__anon_2c279c5c015eb402,case_CL120_EHR_009,Qwen3-30B-A3B-Instruct-2507,cost_transport_or_work_barrier,moderate,2.0,2.75,4.0,4.0,0.8524038461538461,0.8584134615384615,0.75,0.8125,0.6786057692307692,0.6969951923076924,1.0,1.0,,,0.9749999999999999,0.9749999999999999,,,0.825,0.825,0.7874999999999999,0.7,0.90625,0.853125
case_CL120_EHR_009__anon_402a9ea236ce212c,case_CL120_EHR_009,DeepSeek-V3.2,cost_transport_or_work_barrier,moderate,3.5,3.25,4.0,4.0,0.9009615384615384,0.8697115384615385,0.875,0.775,0.7173076923076923,0.6613221153846154,1.0,1.0,,,0.9999999999999999,0.9999999999999999,,,0.8499999999999999,0.7749999999999999,0.65,0.65,1.0,0.96875
case_CL120_EHR_009__anon_ad44d6c5c1e17509,case_CL120_EHR_009,Qwen3.8-Max,cost_transport_or_work_barrier,moderate,3.5,3.5,4.0,4.0,0.8336538461538461,0.7545673076923076,1.0,0.9375,0.7502403846153847,0.7128605769230769,1.0,1.0,,,0.825,0.7374999999999999,,,0.825,0.7625,0.825,0.7374999999999999,0.8625,0.7781250000000001
case_CL120_EHR_009__anon_cb328d05e574c3b8,case_CL120_EHR_009,Kimi K2,cost_transport_or_work_barrier,moderate,2.0,2.75,4.0,4.0,0.9388846153846153,0.9286249999999999,0.75,0.8125,0.7041634615384615,0.75896875,0.78,0.74,,,0.9749999999999999,0.9749999999999999,,,0.9249999999999999,0.9374999999999999,0.9624999999999999,0.9624999999999999,0.8935,0.832375
case_CL120_EHR_009__anon_ccb94e2504479ad4,case_CL120_EHR_009,GLM-5,cost_transport_or_work_barrier,moderate,3.5,3.5,4.0,4.0,0.8731730769230769,0.875576923076923,0.875,0.875,0.7652163461538461,0.7676201923076923,0.7,0.7,,,0.9999999999999999,0.9999999999999999,,,0.95,0.95,0.825,0.7375,0.63375,0.7025
case_CL120_EHR_009__anon_db01ae667c325e9d,case_CL120_EHR_009,MiniMax M3,cost_transport_or_work_barrier,moderate,3.0,3.0,4.0,4.0,0.9456730769230769,0.7466346153846155,0.875,0.775,0.8342548076923076,0.6754567307692307,1.0,0.75,,,0.9999999999999999,0.7875,,,0.95,0.725,1.0,0.80625,0.83125,0.68125
case_CL120_EHR_010__anon_084ab7e6f54addbe,case_CL120_EHR_010,Qwen3-30B-A3B-Instruct-2507,privacy_stigma_or_sensitive_history,moderate,3.0,2.75,3.0,3.0,0.5346590909090909,0.44914772727272734,0.875,0.775,0.45994318181818183,0.4117897727272728,1.0,0.75,0.45000000000000007,0.475,0.225,0.35,0.59375,0.546875,,,,,,
case_CL120_EHR_010__anon_08eb836ac1500cc8,case_CL120_EHR_010,GLM-5,privacy_stigma_or_sensitive_history,moderate,3.0,3.0,3.0,3.0,0.7409090909090909,0.7406250000000001,0.675,0.675,0.4353977272727273,0.49982954545454544,0.7,0.6,0.675,0.6749999999999999,0.725,0.675,0.9437500000000001,0.915625,,,,,,
case_CL120_EHR_010__anon_0b9bdf5f76668fa1,case_CL120_EHR_010,Kimi K2,privacy_stigma_or_sensitive_history,moderate,4.5,4.0,3.0,3.0,0.734090909090909,0.7852272727272727,1.0,0.9375,0.7272727272727273,0.7423295454545454,1.0,1.0,0.8,0.8250000000000001,0.575,0.6124999999999999,1.0,0.9624999999999999,,,,,,
case_CL120_EHR_010__anon_2e46f3e7fcd17ed7,case_CL120_EHR_010,DeepSeek-V4-Pro,privacy_stigma_or_sensitive_history,moderate,4.5,3.75,3.0,3.0,0.7352272727272727,0.6835227272727272,1.0,0.8375,0.7352272727272727,0.6170454545454545,1.0,0.85,0.5,0.5875,0.625,0.6125,0.9625,0.90625,,,,,,
case_CL120_EHR_010__anon_47f022ce59507041,case_CL120_EHR_010,DeepSeek-V3.2,privacy_stigma_or_sensitive_history,moderate,5.0,4.0,3.0,3.0,0.8039772727272727,0.749715909090909,1.0,0.8375,0.8039772727272727,0.6625568181818181,1.0,0.85,0.47500000000000003,0.48750000000000004,0.9999999999999999,0.8874999999999998,0.98125,0.9156249999999999,,,,,,
case_CL120_EHR_010__anon_87cbb0814f6ba4f8,case_CL120_EHR_010,Qwen3.8-Max,privacy_stigma_or_sensitive_history,moderate,5.0,4.0,3.0,3.0,0.7227272727272727,0.7727272727272727,1.0,0.8375,0.7227272727272727,0.6678409090909091,1.0,0.85,0.6000000000000001,0.65,0.9999999999999999,0.9124999999999999,0.85,0.75,,,,,,
case_CL120_EHR_010__anon_b277a89c7460a520,case_CL120_EHR_010,Doubao-Seed-2.0-lite,privacy_stigma_or_sensitive_history,moderate,3.0,3.0,3.0,3.0,0.7693181818181818,0.71875,0.675,0.675,0.5706249999999999,0.5529261363636363,1.0,0.89,0.65,0.625,0.7999999999999999,0.7,0.8875,0.8687499999999999,,,,,,
case_CL120_EHR_010__anon_b7bb784e1a4c9853,case_CL120_EHR_010,GPT-5.4,privacy_stigma_or_sensitive_history,moderate,3.0,3.0,3.0,3.0,0.8005681818181818,0.7798295454545454,0.675,0.675,0.47281249999999997,0.5196448863636364,0.7,0.7,0.7750000000000001,0.7875000000000001,0.7999999999999999,0.7874999999999999,0.8687499999999999,0.759375,,,,,,
case_CL120_EHR_010__anon_f847be3d093bba43,case_CL120_EHR_010,GPT-5.6 Sol,privacy_stigma_or_sensitive_history,moderate,5.0,4.25,3.0,3.0,0.8636363636363635,0.8909090909090909,1.0,0.9375,0.8636363636363635,0.8386363636363636,1.0,1.0,1.0,0.9,0.825,0.7999999999999999,1.0,1.0,,,,,,
case_CL120_EHR_010__anon_fcf9daf9219c3d41,case_CL120_EHR_010,MiniMax M3,privacy_stigma_or_sensitive_history,moderate,3.5,3.25,3.0,3.0,0.8261363636363637,0.8198863636363637,0.875,0.775,0.7264204545454545,0.6680965909090909,1.0,1.0,0.6000000000000001,0.6875000000000001,0.9749999999999999,0.8875,0.9625,0.90625,,,,,,
case_CL120_EHR_011__anon_008c0c01fa9fd92b,case_CL120_EHR_011,DeepSeek-V3.2,incomplete_patient_information,moderate,3.5,3.5,3.0,3.0,0.7901250000000001,0.7563124999999999,0.875,0.875,0.69759375,0.677234375,1.0,0.85,0.675,0.5750000000000001,,,0.9625,0.884375,,,,,0.96875,0.87
case_CL120_EHR_011__anon_1c18b7010517d753,case_CL120_EHR_011,Kimi K2,incomplete_patient_information,moderate,5.0,4.0,3.0,3.0,0.83625,0.8165625000000001,1.0,0.8375,0.83625,0.7070781250000001,1.0,1.0,0.8,0.7875000000000001,,,1.0,0.9625,,,,,0.6937500000000001,0.709375
case_CL120_EHR_011__anon_1e9ce516b0567545,case_CL120_EHR_011,Doubao-Seed-2.0-lite,incomplete_patient_information,moderate,3.5,3.5,3.0,3.0,0.8293750000000001,0.6903125,0.875,0.875,0.7284375000000001,0.62140625,1.0,1.0,0.675,0.5750000000000001,,,0.94375,0.7875000000000001,,,,,0.83125,0.746875
case_CL120_EHR_011__anon_233e6550d120a15f,case_CL120_EHR_011,Qwen3.8-Max,incomplete_patient_information,moderate,3.0,3.25,3.0,3.0,0.933125,0.7775,0.875,0.875,0.82484375,0.7081249999999999,1.0,1.0,0.875,0.725,,,0.94375,0.778125,,,,,1.0,0.846875
case_CL120_EHR_011__anon_31ed2bebfeb8eeae,case_CL120_EHR_011,Qwen3-30B-A3B-Instruct-2507,incomplete_patient_information,moderate,3.0,3.0,3.0,3.0,0.6281249999999999,0.5809375,0.675,0.675,0.44084375,0.46332812500000004,1.0,1.0,0.15000000000000002,0.28750000000000003,,,0.9249999999999999,0.721875,,,,,0.96875,0.83125
case_CL120_EHR_011__anon_35611a63ed7a5881,case_CL120_EHR_011,GPT-5.4,incomplete_patient_information,moderate,4.5,4.5,3.0,3.0,0.72,0.7593750000000001,1.0,1.0,0.72,0.7593750000000001,1.0,1.0,0.4,0.44999999999999996,,,1.0,1.0,,,,,1.0,0.93125
case_CL120_EHR_011__anon_723d0b21c9e961a6,case_CL120_EHR_011,DeepSeek-V4-Pro,incomplete_patient_information,moderate,5.0,4.25,3.0,3.0,0.9600000000000001,0.9199625,1.0,0.9375,0.9600000000000001,0.872471875,1.0,0.89,0.9,0.8374999999999999,,,1.0,0.971875,,,,,1.0,0.978
case_CL120_EHR_011__anon_7dc39f0a42a71400,case_CL120_EHR_011,GPT-5.6 Sol,incomplete_patient_information,moderate,4.0,4.0,3.0,3.0,0.5875000000000001,0.5846875,1.0,1.0,0.5875000000000001,0.5846875,1.0,1.0,0.47500000000000003,0.47500000000000003,,,0.63125,0.621875,,,,,0.69375,0.69375
case_CL120_EHR_011__anon_daa18ceabd543dea,case_CL120_EHR_011,GLM-5,incomplete_patient_information,moderate,1.0,1.25,3.0,3.0,0.78025,0.8060625000000001,0.35,0.45000000000000007,0.2730875,0.37412187500000005,1.0,0.95,0.675,0.675,,,0.85,0.859375,,,,,0.9175,0.9275
case_CL120_EHR_011__anon_df3b9feededcc129,case_CL120_EHR_011,MiniMax M3,incomplete_patient_information,moderate,4.5,3.75,3.0,3.0,0.8375,0.7813375,1.0,0.8375,0.8375,0.695155625,1.0,0.84,0.7000000000000001,0.7000000000000001,,,1.0,0.925,,,,,0.76725,0.746125
case_CL120_EHR_012__anon_17f21ab6b0040f50,case_CL120_EHR_012,GPT-5.6 Sol,medication_confusion_or_execution_failure,moderate,4.0,4.25,2.0,2.0,0.9666666666666666,0.9333333333333332,1.0,1.0,0.9666666666666666,0.9333333333333332,1.0,1.0,0.9333333333333333,0.8666666666666667,0.9999999999999999,0.9999999999999999,,,,,,,,
case_CL120_EHR_012__anon_6146d116f9284d8d,case_CL120_EHR_012,Qwen3-30B-A3B-Instruct-2507,medication_confusion_or_execution_failure,moderate,2.5,2.75,2.0,2.0,0.8291666666666666,0.8354166666666666,0.675,0.675,0.5247916666666667,0.5483333333333333,1.0,1.0,0.7750000000000001,0.7833333333333334,0.9749999999999999,0.8875,,,,,,,,
case_CL120_EHR_012__anon_6f7e7fe08c615565,case_CL120_EHR_012,GLM-5,medication_confusion_or_execution_failure,moderate,3.0,3.0,2.0,2.0,0.8666666666666667,0.8583333333333334,0.875,0.775,0.7583333333333333,0.6904166666666667,1.0,0.85,0.7333333333333334,0.7166666666666667,0.9999999999999999,0.9999999999999999,,,,,,,,
case_CL120_EHR_012__anon_90a60885c2851492,case_CL120_EHR_012,Kimi K2,medication_confusion_or_execution_failure,moderate,3.5,3.0,2.0,2.0,0.7458333333333333,0.6729166666666666,1.0,0.8375,0.49124999999999996,0.545625,1.0,0.84,0.7416666666666667,0.6583333333333334,0.75,0.6875,,,,,,,,
case_CL120_EHR_012__anon_98082289602f21e7,case_CL120_EHR_012,Qwen3.8-Max,medication_confusion_or_execution_failure,moderate,3.5,3.5,2.0,2.0,0.9416666666666667,0.7708333333333334,0.875,0.875,0.83125,0.703125,1.0,1.0,0.8833333333333333,0.7291666666666666,0.9999999999999999,0.8125,,,,,,,,
case_CL120_EHR_012__anon_9d53d1a3b64499a7,case_CL120_EHR_012,GPT-5.4,medication_confusion_or_execution_failure,moderate,3.0,3.0,2.0,2.0,0.9875,0.9875,0.675,0.675,0.670625,0.670625,1.0,1.0,0.9750000000000001,0.9750000000000001,0.9999999999999999,0.9999999999999999,,,,,,,,
case_CL120_EHR_012__anon_ad1eed86bc3b59eb,case_CL120_EHR_012,MiniMax M3,medication_confusion_or_execution_failure,moderate,2.5,2.75,2.0,2.0,0.8875,0.8270833333333332,0.675,0.675,0.45791666666666664,0.5210416666666666,1.0,1.0,0.8666666666666667,0.8291666666666667,0.9999999999999999,0.825,,,,,,,,
case_CL120_EHR_012__anon_c79691f1658f157c,case_CL120_EHR_012,DeepSeek-V4-Pro,medication_confusion_or_execution_failure,moderate,4.5,4.0,2.0,2.0,0.875,0.8708333333333332,1.0,0.9375,0.8333333333333333,0.8197916666666666,1.0,1.0,0.775,0.7541666666666667,0.9999999999999999,0.9874999999999999,,,,,,,,
case_CL120_EHR_012__anon_cbe3135baf7c0bb9,case_CL120_EHR_012,Doubao-Seed-2.0-lite,medication_confusion_or_execution_failure,moderate,2.0,2.75,2.0,2.0,0.8416666666666667,0.8687499999999999,0.75,0.8125,0.671875,0.7057291666666667,1.0,0.89,0.7083333333333334,0.7625,0.9749999999999999,0.9749999999999999,,,,,,,,
case_CL120_EHR_012__anon_ee92460fec2ed680,case_CL120_EHR_012,DeepSeek-V3.2,medication_confusion_or_execution_failure,moderate,3.5,3.25,2.0,2.0,0.975,0.9458333333333334,0.875,0.775,0.85625,0.7510416666666666,1.0,0.85,0.9750000000000001,0.9041666666666668,0.9999999999999999,0.9874999999999999,,,,,,,,
case_CL120_EHR_013__anon_0830e39f96c44afb,case_CL120_EHR_013,Doubao-Seed-2.0-lite,caregiver_conflict_or_fatigue,moderate,4.5,3.75,3.0,3.0,0.7994318181818181,0.7088636363636363,1.0,0.8375,0.7994318181818181,0.64678125,1.0,0.85,0.5750000000000001,0.5,0.9999999999999999,0.8999999999999999,,,,,,,0.83125,0.7325
case_CL120_EHR_013__anon_0ebcc722a28d0698,case_CL120_EHR_013,Qwen3.8-Max,caregiver_conflict_or_fatigue,moderate,4.0,3.5,3.0,3.0,0.632159090909091,0.5924999999999999,1.0,0.8375,0.5164772727272727,0.5140937499999999,1.0,0.8,0.42500000000000004,0.5,0.55,0.5875,,,,,,,0.75125,0.7225
case_CL120_EHR_013__anon_51fca0947a25adb6,case_CL120_EHR_013,GLM-5,caregiver_conflict_or_fatigue,moderate,3.5,3.5,3.0,3.0,0.7539772727272727,0.7873522727272727,0.875,0.875,0.6541193181818181,0.6973323863636363,1.0,0.9400000000000001,0.7500000000000001,0.675,0.9749999999999999,0.8875,,,,,,,0.83125,0.803625
case_CL120_EHR_013__anon_7f8e2b589e3c5f1f,case_CL120_EHR_013,Qwen3-30B-A3B-Instruct-2507,caregiver_conflict_or_fatigue,moderate,2.5,2.75,3.0,3.0,0.5388636363636363,0.5785227272727272,0.675,0.675,0.3140738636363636,0.40339204545454543,0.7,0.7,0.525,0.5125,0.5499999999999999,0.5,,,,,,,0.77125,0.77125
case_CL120_EHR_013__anon_99bfbc531694883e,case_CL120_EHR_013,Kimi K2,caregiver_conflict_or_fatigue,moderate,3.0,3.0,3.0,3.0,0.7874318181818182,0.7891704545454546,0.875,0.775,0.6318181818181818,0.6241642045454545,1.0,0.89,0.675,0.7000000000000001,0.9749999999999999,0.8,,,,,,,1.0,0.893625
case_CL120_EHR_013__anon_a305a42e4a9f5bb9,case_CL120_EHR_013,DeepSeek-V3.2,caregiver_conflict_or_fatigue,moderate,2.0,2.5,3.0,3.0,0.8667045454545454,0.7594886363636364,0.675,0.675,0.3183636363636364,0.4778096590909091,0.7,0.7,0.8500000000000001,0.725,0.9999999999999999,0.825,,,,,,,0.71125,0.718125
case_CL120_EHR_013__anon_bccf6676987c2f85,case_CL120_EHR_013,MiniMax M3,caregiver_conflict_or_fatigue,moderate,5.0,4.0,3.0,3.0,0.9272727272727272,0.8257386363636363,1.0,0.8375,0.9272727272727272,0.7528721590909091,1.0,0.8,0.8,0.75,0.9999999999999999,0.8875,,,,,,,1.0,0.844375
case_CL120_EHR_013__anon_cf56376c803bcec0,case_CL120_EHR_013,GPT-5.4,caregiver_conflict_or_fatigue,moderate,5.0,4.0,3.0,3.0,0.8818181818181817,0.8824431818181818,1.0,0.8375,0.8818181818181817,0.7579460227272727,1.0,0.85,0.75,0.7625000000000001,0.9999999999999999,0.9999999999999999,,,,,,,1.0,0.885625
case_CL120_EHR_013__anon_f1b5a90877574ffc,case_CL120_EHR_013,DeepSeek-V4-Pro,caregiver_conflict_or_fatigue,moderate,1.5,2.25,3.0,3.0,0.7557954545454544,0.7515340909090908,0.55,0.6125,0.46995454545454546,0.49655965909090904,0.7,0.7,0.675,0.7000000000000001,0.8,0.7999999999999999,,,,,,,0.74,0.755625
case_CL120_EHR_013__anon_fa4596a64a479534,case_CL120_EHR_013,GPT-5.6 Sol,caregiver_conflict_or_fatigue,moderate,5.0,4.25,3.0,3.0,0.9460227272727273,0.9366477272727273,1.0,0.9375,0.8909090909090909,0.8763494318181818,1.0,1.0,0.9,0.8500000000000001,0.9999999999999999,0.9874999999999999,,,,,,,1.0,0.984375
case_CL120_EHR_014__anon_00e2449a9fd4d50a,case_CL120_EHR_014,MiniMax M3,document_or_image_quality_problem,moderate,3.0,3.0,3.0,3.0,0.666375,0.6825625,0.875,0.775,0.5765625,0.53835,1.0,0.85,0.6000000000000001,0.5875,,,0.6749999999999999,0.653125,,,,,0.9375,0.83875
case_CL120_EHR_014__anon_170465efe94f2a86,case_CL120_EHR_014,Qwen3.8-Max,document_or_image_quality_problem,moderate,2.0,2.75,3.0,3.0,0.7101250000000001,0.7197500000000001,0.75,0.8125,0.6028125,0.5791875000000001,1.0,0.85,0.5750000000000001,0.5750000000000001,,,0.925,0.778125,,,,,0.96875,0.854375
case_CL120_EHR_014__anon_2421cb12c97321b6,case_CL120_EHR_014,GPT-5.4,document_or_image_quality_problem,moderate,4.5,4.0,3.0,3.0,0.7875000000000001,0.7412500000000002,1.0,0.9375,0.695625,0.6953125000000001,1.0,1.0,0.6000000000000001,0.55,,,0.825,0.7374999999999999,,,,,1.0,1.0
case_CL120_EHR_014__anon_609dfb9bc9f404a1,case_CL120_EHR_014,DeepSeek-V3.2,document_or_image_quality_problem,moderate,1.0,1.75,3.0,3.0,0.394,0.3485625,0.35,0.5125000000000001,0.1379,0.190246875,0.4,0.44999999999999996,0.2,0.225,,,0.36874999999999997,0.35624999999999996,,,,,0.51125,0.505625
case_CL120_EHR_014__anon_8ac8fd27f605e8a6,case_CL120_EHR_014,GLM-5,document_or_image_quality_problem,moderate,3.5,3.25,3.0,3.0,0.713125,0.6598750000000001,0.875,0.775,0.61984375,0.5525812500000001,1.0,0.8,0.55,0.47500000000000003,,,0.98125,0.759375,,,,,0.8625,0.806875
case_CL120_EHR_014__anon_95e3fe2578d4a64b,case_CL120_EHR_014,GPT-5.6 Sol,document_or_image_quality_problem,moderate,5.0,5.0,3.0,3.0,0.895,0.8868750000000001,1.0,1.0,0.895,0.8868750000000001,1.0,1.0,1.0,0.9,,,1.0,0.825,,,,,1.0,0.93125
case_CL120_EHR_014__anon_9c56a77f6fa03b6a,case_CL120_EHR_014,Doubao-Seed-2.0-lite,document_or_image_quality_problem,moderate,3.0,3.0,3.0,3.0,0.6425,0.610775,0.875,0.775,0.56359375,0.49220875,1.0,0.9400000000000001,0.4,0.3875,,,0.76875,0.73125,,,,,0.8,0.788
case_CL120_EHR_014__anon_a0e2ebed8713e034,case_CL120_EHR_014,Qwen3-30B-A3B-Instruct-2507,document_or_image_quality_problem,moderate,2.0,2.5,3.0,3.0,0.671625,0.5914375000000001,0.75,0.7125,0.3941,0.432753125,1.0,0.8,0.45,0.4,,,0.85,0.7312500000000001,,,,,0.72,0.706875
case_CL120_EHR_014__anon_a6cd3a761a668ebc,case_CL120_EHR_014,DeepSeek-V4-Pro,document_or_image_quality_problem,moderate,5.0,4.0,3.0,3.0,0.8400000000000001,0.826875,1.0,0.8375,0.8400000000000001,0.70784375,1.0,1.0,0.6000000000000001,0.675,,,0.8875,0.85625,,,,,1.0,1.0
case_CL120_EHR_014__anon_d0726256ce3cfedb,case_CL120_EHR_014,Kimi K2,document_or_image_quality_problem,moderate,2.0,2.5,3.0,3.0,0.72,0.7065625000000001,0.75,0.7125,0.54,0.5277968749999999,1.0,1.0,0.47500000000000003,0.4375,,,0.9625,0.81875,,,,,0.9375,0.953125
case_CL120_EHR_015__anon_0b7a78fce96149ff,case_CL120_EHR_015,Qwen3.8-Max,delayed_or_staged_result_return,heavy,4.5,3.75,3.0,3.0,0.8090909090909091,0.8,1.0,0.8375,0.8090909090909091,0.7054545454545454,1.0,0.85,1.0,0.9,0.9999999999999999,0.9999999999999999,0.3,0.4,,,,,,
case_CL120_EHR_015__anon_3a280f54a5110b06,case_CL120_EHR_015,Qwen3-30B-A3B-Instruct-2507,delayed_or_staged_result_return,heavy,5.0,4.25,3.0,3.0,0.8823863636363636,0.8815340909090909,1.0,0.9375,0.8681818181818182,0.8291903409090908,1.0,1.0,0.95,0.9249999999999999,0.9999999999999999,0.9999999999999999,0.6812499999999999,0.665625,,,,,,
case_CL120_EHR_015__anon_46379c94bd57b79f,case_CL120_EHR_015,DeepSeek-V4-Pro,delayed_or_staged_result_return,heavy,4.5,3.75,3.0,3.0,0.7460227272727272,0.7616477272727271,1.0,0.8375,0.6818181818181818,0.6506676136363635,1.0,0.85,1.0,0.9625,0.9999999999999999,0.825,0.3,0.40937500000000004,,,,,,
case_CL120_EHR_015__anon_505c7863e65b603a,case_CL120_EHR_015,DeepSeek-V3.2,delayed_or_staged_result_return,heavy,3.0,3.0,3.0,3.0,0.6875,0.562215909090909,0.675,0.675,0.4563068181818181,0.4314772727272727,0.7,0.6,0.75,0.6375000000000001,0.9999999999999999,0.7749999999999999,0.16874999999999998,0.17812499999999998,,,,,,
case_CL120_EHR_015__anon_56e607fb1edc1306,case_CL120_EHR_015,GLM-5,delayed_or_staged_result_return,heavy,1.0,2.0,3.0,3.0,0.5556818181818182,0.5727272727272728,0.35,0.5125000000000001,0.2418181818181818,0.29795454545454547,0.4,0.5499999999999999,0.5,0.4875,0.8,0.7125,0.5,0.5,,,,,,
case_CL120_EHR_015__anon_a381c6e2a7f154b1,case_CL120_EHR_015,GPT-5.6 Sol,delayed_or_staged_result_return,heavy,5.0,5.0,3.0,3.0,0.7727272727272727,0.8022727272727272,1.0,1.0,0.7727272727272727,0.8022727272727272,1.0,1.0,0.9,0.8500000000000001,0.9999999999999999,0.9999999999999999,0.3,0.47500000000000003,,,,,,
case_CL120_EHR_015__anon_a495dc7865472035,case_CL120_EHR_015,Kimi K2,delayed_or_staged_result_return,heavy,5.0,4.0,3.0,3.0,0.7227272727272727,0.7568181818181818,1.0,0.8375,0.7227272727272727,0.6622727272727272,1.0,0.85,0.7000000000000001,0.65,0.9999999999999999,0.9999999999999999,0.65,0.575,,,,,,
case_CL120_EHR_015__anon_a8b3bb335dd6f959,case_CL120_EHR_015,Doubao-Seed-2.0-lite,delayed_or_staged_result_return,heavy,2.5,2.75,3.0,3.0,0.5607954545454545,0.5676136363636363,0.675,0.675,0.3340056818181818,0.3744602272727272,1.0,1.0,0.7000000000000001,0.7250000000000001,0.45,0.55,0.20625,0.38125000000000003,,,,,,
case_CL120_EHR_015__anon_c750b02d848c03ab,case_CL120_EHR_015,MiniMax M3,delayed_or_staged_result_return,heavy,1.0,2.0,3.0,3.0,0.6659090909090909,0.5605113636363636,0.35,0.5125000000000001,0.2519602272727272,0.3143607954545454,1.0,0.75,0.5,0.5125000000000001,0.825,0.6749999999999999,0.40625,0.47187499999999993,,,,,,
